Ticket ID,Customer ID,Product Purchased,Industry,Region,Company Size,Plan Type,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,At Risk,Total Active Days,Total Sessions,Total Product Actions,Average Collaborators,Average Integrations Used,Session Trend per Month,Session Change Percent,Risk Score,Review Percentile,Review Tier,Value Score,Priority Score,Observed Signals,Recommended Action
332,CUST00112,Trello,Professional Services,Europe,201-500,Premium,Cancellation request,Account access,Pending Customer Response,Medium,Phone,,1,46,95,588,13.8,3.8,1.499999999999999,0.3888888888888889,0.5101686277144697,0.4019364742000236,Tier 3 · Remaining 70%,3,0.5821180394001287,No strong usage signal,Standard support
3832,CUST01787,Trello,Retail,Asia-Pacific,1-10,Premium,Technical issue,Payment issue,Open,High,Social media,,0,34,65,310,10.8,4.8,0.899999999999999,0.07692307692307693,0.5101327382183221,0.4025268626756406,Tier 3 · Remaining 70%,3,0.5820929167528254,No strong usage signal,Standard support
7980,CUST01397,Trello,Financial Services,Europe,11-50,Premium,Billing inquiry,Product setup,Pending Customer Response,High,Social media,,0,76,144,781,15.2,4.0,-1.2000000000000033,-0.125,0.5100942256668936,0.4028810957610107,Tier 3 · Remaining 70%,3,0.5820659579668255,Declining sessions,Standard support
206,CUST03366,Bitbucket,Professional Services,Europe,501-1000,Premium,Refund request,Email delivery problem,Closed,Medium,Phone,1.0,1,39,78,544,13.4,4.6,-1.000000000000004,0.0,0.5100850069260404,0.4029991734561341,Tier 3 · Remaining 70%,3,0.5820595048482282,Declining sessions,Standard support
3619,CUST06330,Bitbucket,Retail,Asia-Pacific,11-50,Premium,Refund request,Loading issue,Pending Customer Response,Medium,Email,,1,101,198,1397,16.4,4.4,-1.3000000000000038,-0.13636363636363635,0.5100778910995722,0.4031172511512575,Tier 3 · Remaining 70%,3,0.5820545237697006,Declining sessions,Standard support
5754,CUST08192,Loom,Technology,Other,501-1000,Enterprise,Technical issue,Device compatibility issue,Open,High,Chat,,0,70,149,836,12.4,6.0,0.1999999999999983,0.041666666666666664,0.4029002971911904,0.992443027512103,Tier 3 · Remaining 70%,4,0.5820302080338333,No strong usage signal,Standard support
5935,CUST00123,Jira,Professional Services,Europe,1000+,Premium,Refund request,Software bug,Open,Critical,Phone,,1,34,64,357,9.4,5.0,-2.900000000000001,-0.6111111111111112,0.5100311048741424,0.4033534065415043,Tier 3 · Remaining 70%,3,0.5820217734118996,Declining sessions,Standard support
7379,CUST01111,Loom,Manufacturing,Asia-Pacific,501-1000,Premium,Billing inquiry,Cancellation request,Pending Customer Response,Medium,Phone,,0,39,73,429,9.0,4.6,0.6999999999999988,0.07142857142857142,0.5100133480339922,0.4034714842366277,Tier 3 · Remaining 70%,3,0.5820093436237945,No strong usage signal,Standard support
7735,CUST04889,Bitbucket,Professional Services,Asia-Pacific,51-200,Premium,Cancellation request,Integration,Pending Customer Response,Critical,Chat,,1,43,96,630,12.2,4.0,-1.6000000000000039,-0.3,0.5099889757835815,0.4037076396268745,Tier 3 · Remaining 70%,3,0.5819922830485069,Declining sessions,Standard support
2899,CUST01237,Jira,Education,Asia-Pacific,11-50,Premium,Technical issue,Refund request,Open,Medium,Phone,,0,55,108,719,11.8,3.4,0.8999999999999978,0.0,0.5099623194871037,0.40406187271224464,Tier 3 · Remaining 70%,3,0.5819736236409725,No strong usage signal,Standard support
664,CUST06077,Bitbucket,Retail,Australia & New Zealand,1-10,Premium,Product inquiry,Refund request,Open,Medium,Chat,,0,37,75,362,11.4,4.4,0.29999999999999916,0.25,0.5099424298813688,0.40441610579761483,Tier 3 · Remaining 70%,3,0.5819597009169581,No strong usage signal,Standard support
1976,CUST01821,Confluence,Healthcare,Australia & New Zealand,51-200,Premium,Product inquiry,Data loss,Open,High,Email,,0,44,96,484,10.2,3.8,0.49999999999999756,0.058823529411764705,0.5099249450188319,0.40453418349273823,Tier 3 · Remaining 70%,3,0.5819474615131823,No strong usage signal,Standard support
4815,CUST07091,Loom,Technology,Australia & New Zealand,51-200,Premium,Product inquiry,Cancellation request,Pending Customer Response,High,Phone,,0,23,51,331,8.0,4.4,2.1999999999999997,1.6,0.5098683156318403,0.40524264966347856,Tier 3 · Remaining 70%,3,0.5819078209422881,Low active days; Low session volume,Standard support
86,CUST01494,Trello,Manufacturing,Asia-Pacific,51-200,Premium,Product inquiry,Integration,Open,High,Social media,,0,29,61,377,12.0,3.2,-1.3250205112755375e-15,0.08333333333333333,0.509830459785609,0.4059511158342189,Tier 3 · Remaining 70%,3,0.5818813218499264,Declining sessions,Standard support
5023,CUST01336,Trello,Retail,Other,51-200,Premium,Technical issue,Integration,Pending Customer Response,High,Phone,,0,45,82,562,12.6,4.2,-1.700000000000004,-0.3157894736842105,0.5098188062394067,0.4061872712244657,Tier 3 · Remaining 70%,3,0.5818731643675846,Declining sessions,Standard support
4830,CUST04287,Jira,Healthcare,Australia & New Zealand,1000+,Premium,Billing inquiry,Account access,Pending Customer Response,Low,Chat,,0,45,88,594,12.0,3.8,1.599999999999999,0.9166666666666666,0.5097852444589617,0.40689573739520607,Tier 3 · Remaining 70%,3,0.5818496711212731,No strong usage signal,Standard support
7720,CUST07151,Trello,Healthcare,North America,11-50,Premium,Billing inquiry,Loading issue,Closed,Medium,Email,4.0,0,54,114,611,11.2,4.0,-1.900000000000003,-0.13043478260869565,0.509783747105374,0.4071318927854528,Tier 3 · Remaining 70%,3,0.5818486229737618,Declining sessions,Standard support
984,CUST04972,Bitbucket,Financial Services,North America,201-500,Premium,Billing inquiry,Software bug,Open,Critical,Social media,,0,53,97,533,12.4,4.4,-2.000000000000003,-0.2916666666666667,0.5097238254733767,0.4076042035659464,Tier 3 · Remaining 70%,3,0.5818066778313636,Declining sessions,Standard support
772,CUST01542,Jira,Professional Services,Asia-Pacific,1000+,Premium,Billing inquiry,Email delivery problem,Pending Customer Response,Medium,Phone,,0,82,172,1115,13.2,5.0,-0.500000000000005,-0.03225806451612903,0.5096903144837559,0.4079584366513166,Tier 3 · Remaining 70%,3,0.581783220138629,Declining sessions,Standard support
5586,CUST04081,Trello,Technology,Asia-Pacific,501-1000,Premium,Cancellation request,Data loss,Closed,Medium,Chat,1.0,1,48,88,562,9.4,4.8,0.4999999999999972,0.13333333333333333,0.509684823785661,0.40831266973668673,Tier 3 · Remaining 70%,3,0.5817793766499627,No strong usage signal,Standard support
7929,CUST03657,Loom,Financial Services,Australia & New Zealand,11-50,Premium,Technical issue,Network problem,Open,Low,Social media,,0,25,50,272,9.8,5.2,2.0999999999999996,1.1428571428571428,0.5096808028345442,0.4084307474318101,Tier 3 · Remaining 70%,3,0.5817765619841808,Low active days; Low session volume; Low product actions,Standard support
5476,CUST01435,Bitbucket,Technology,Asia-Pacific,51-200,Premium,Technical issue,Integration,Closed,Low,Email,5.0,0,31,59,336,13.0,3.8,0.1999999999999998,0.25,0.5096777722031958,0.4086669028220569,Tier 3 · Remaining 70%,3,0.5817744405422369,No strong usage signal,Standard support
291,CUST07585,Loom,Retail,Australia & New Zealand,11-50,Premium,Billing inquiry,Payment issue,Pending Customer Response,Low,Chat,,0,38,85,545,10.6,4.2,0.6999999999999993,0.11764705882352941,0.5095693855436074,0.40961152438304405,Tier 3 · Remaining 70%,3,0.5816985698805252,No strong usage signal,Standard support
8412,CUST04246,Loom,Other,Australia & New Zealand,1000+,Premium,Refund request,Device compatibility issue,Closed,High,Phone,1.0,1,18,37,178,10.6,4.8,1.5,2.3333333333333335,0.5095301953977288,0.40984767977329084,Tier 3 · Remaining 70%,3,0.5816711367784102,Low active days; Low session volume; Low product actions,Standard support
4918,CUST04471,Jira,Financial Services,Australia & New Zealand,501-1000,Enterprise,Cancellation request,Device compatibility issue,Open,Critical,Chat,,1,62,125,860,14.0,6.0,-0.20000000000000245,-0.04,0.4023682592151213,0.9926791829023498,Tier 3 · Remaining 70%,4,0.5816577814505849,Declining sessions,Standard support
6585,CUST05962,Jira,Professional Services,Asia-Pacific,11-50,Premium,Billing inquiry,Loading issue,Open,Low,Chat,,0,85,176,805,10.2,4.4,0.1999999999999978,0.0,0.5095053073188894,0.4100838351635376,Tier 3 · Remaining 70%,3,0.5816537151232226,No strong usage signal,Standard support
1529,CUST03000,Bitbucket,Manufacturing,Europe,1000+,Premium,Refund request,Software bug,Closed,High,Chat,1.0,1,60,120,763,15.8,3.8,-0.800000000000001,-0.04,0.5094645864789668,0.410201912858661,Tier 3 · Remaining 70%,3,0.5816252105352766,Declining sessions,Standard support
2256,CUST02300,Trello,Technology,Australia & New Zealand,1-10,Premium,Refund request,Network problem,Pending Customer Response,Critical,Phone,,1,63,125,732,11.2,4.4,1.1999999999999988,0.16,0.5094518423076647,0.4104380682489078,Tier 3 · Remaining 70%,3,0.5816162896153653,No strong usage signal,Standard support
3133,CUST04195,Loom,Education,Europe,501-1000,Premium,Refund request,Loading issue,Closed,Medium,Email,3.0,1,76,138,886,11.8,3.0,-1.1000000000000028,0.0,0.5094396912282868,0.41079230133427797,Tier 3 · Remaining 70%,3,0.5816077838598007,Declining sessions,Standard support
2907,CUST00872,Confluence,Retail,Australia & New Zealand,201-500,Premium,Cancellation request,Payment issue,Pending Customer Response,Critical,Chat,,1,34,74,507,12.0,5.0,-1.5000000000000007,-0.07692307692307693,0.509437562393011,0.41091037902940136,Tier 3 · Remaining 70%,3,0.5816062936751076,Declining sessions,Standard support
7252,CUST00234,Bitbucket,Retail,North America,1-10,Premium,Cancellation request,Account access,Pending Customer Response,Critical,Email,,1,65,116,748,13.0,4.0,-1.4000000000000046,-0.16666666666666666,0.5092170817432984,0.412327311370882,Tier 3 · Remaining 70%,3,0.5814519572203088,Declining sessions,Standard support
5534,CUST00766,Jira,Education,Australia & New Zealand,201-500,Premium,Refund request,Software bug,Pending Customer Response,Critical,Social media,,1,14,25,138,8.2,3.8,-0.40000000000000063,-0.4,0.5092165907613437,0.4124453890660054,Tier 3 · Remaining 70%,3,0.5814516135329406,Declining sessions; Low active days; Low session volume,Standard support
3004,CUST07754,Jira,Other,North America,1-10,Enterprise,Refund request,Loading issue,Pending Customer Response,High,Social media,,1,46,93,560,12.0,4.8,0.4999999999999987,0.05555555555555555,0.40202620289022767,0.9927972605974731,Tier 3 · Remaining 70%,4,0.5814183420231593,No strong usage signal,Standard support
3062,CUST07575,Bitbucket,Professional Services,North America,51-200,Premium,Cancellation request,Account access,Open,Low,Phone,,1,46,88,442,12.4,4.0,0.599999999999999,0.11764705882352941,0.5091654534540221,0.4127996221513756,Tier 3 · Remaining 70%,3,0.5814158174178155,No strong usage signal,Standard support
5212,CUST07194,Confluence,Government & Public Sector,Asia-Pacific,51-200,Premium,Billing inquiry,Loading issue,Closed,Low,Email,4.0,0,48,98,476,11.0,3.8,-0.20000000000000212,0.0,0.5091591250270788,0.412917699846499,Tier 3 · Remaining 70%,3,0.5814113875189552,Declining sessions,Standard support
6232,CUST06356,Confluence,Retail,North America,11-50,Premium,Cancellation request,Refund request,Open,High,Email,,1,42,76,366,8.4,5.0,0.7999999999999989,0.35714285714285715,0.5091481182225045,0.4130357775416224,Tier 3 · Remaining 70%,3,0.5814036827557532,No strong usage signal,Standard support
1438,CUST00453,Loom,Financial Services,Asia-Pacific,201-500,Premium,Refund request,Installation support,Pending Customer Response,Critical,Email,,1,38,78,543,12.0,5.4,0.2999999999999989,0.13333333333333333,0.5091470396813598,0.4131538552367458,Tier 3 · Remaining 70%,3,0.5814029277769518,No strong usage signal,Standard support
3507,CUST02099,Trello,Retail,Australia & New Zealand,51-200,Premium,Product inquiry,Payment issue,Pending Customer Response,Medium,Phone,,0,44,88,469,12.8,3.4,0.29999999999999793,0.0,0.5091163554021814,0.41362616601723934,Tier 3 · Remaining 70%,3,0.581381448781527,No strong usage signal,Standard support
5187,CUST07529,Loom,Professional Services,Australia & New Zealand,11-50,Premium,Cancellation request,Data loss,Closed,Medium,Phone,2.0,1,44,90,445,12.0,3.8,2.6581693871194684e-16,0.058823529411764705,0.5091113370512922,0.41374424371236274,Tier 3 · Remaining 70%,3,0.5813779359359045,No strong usage signal,Standard support
2002,CUST01027,Trello,Retail,Asia-Pacific,1-10,Premium,Technical issue,Display issue,Pending Customer Response,Medium,Chat,,0,29,64,426,11.4,4.2,-1.4000000000000017,-0.5384615384615384,0.5090866476535886,0.41433463218797967,Tier 3 · Remaining 70%,3,0.581360653357512,Declining sessions,Standard support
4186,CUST06398,Bitbucket,Other,North America,201-500,Premium,Cancellation request,Refund request,Pending Customer Response,High,Email,,1,55,112,756,12.8,4.4,0.49999999999999756,0.125,0.5090819348223874,0.41457078757822646,Tier 3 · Remaining 70%,3,0.5813573543756712,No strong usage signal,Standard support
8292,CUST02697,Confluence,Retail,Australia & New Zealand,51-200,Premium,Refund request,Product setup,Pending Customer Response,Medium,Social media,,1,76,144,908,14.4,4.2,1.3999999999999984,0.19230769230769232,0.5090285084856392,0.41492502066359666,Tier 3 · Remaining 70%,3,0.5813199559399473,No strong usage signal,Standard support
776,CUST00327,Confluence,Professional Services,Australia & New Zealand,51-200,Premium,Billing inquiry,Installation support,Open,Low,Email,,0,39,75,505,10.6,4.0,-1.4999999999999996,-0.35294117647058826,0.5089376918794931,0.415633486834337,Tier 3 · Remaining 70%,3,0.5812563843156451,Declining sessions,Standard support
5178,CUST04422,Confluence,Government & Public Sector,North America,51-200,Premium,Refund request,Installation support,Pending Customer Response,High,Social media,,1,31,66,407,10.2,4.6,-0.40000000000000263,-0.4375,0.5089137257017506,0.4158696422245838,Tier 3 · Remaining 70%,3,0.5812396079912254,Declining sessions,Standard support
7538,CUST01818,Loom,Other,Other,11-50,Premium,Technical issue,Data loss,Closed,Medium,Social media,3.0,0,19,40,208,7.8,5.0,-0.6000000000000008,0.16666666666666666,0.5088180611081932,0.4168142637855709,Tier 3 · Remaining 70%,3,0.5811726427757351,Declining sessions; Low active days; Low session volume,Standard support
16,CUST00260,Bitbucket,Retail,North America,1-10,Premium,Billing inquiry,Product recommendation,Pending Customer Response,High,Social media,,0,47,91,571,10.4,4.4,-1.6131934196506755e-15,-0.1111111111111111,0.5088028653557705,0.4169323414806943,Tier 3 · Remaining 70%,3,0.5811620057490392,Declining sessions,Standard support
6031,CUST04555,Bitbucket,Manufacturing,Europe,11-50,Premium,Billing inquiry,Refund request,Closed,Medium,Phone,4.0,0,49,101,540,12.2,4.2,-0.3000000000000014,-0.05,0.5087841921381365,0.4172865745660645,Tier 3 · Remaining 70%,3,0.5811489344966956,Declining sessions,Standard support
2412,CUST03718,Jira,Education,Europe,1000+,Premium,Technical issue,Email delivery problem,Closed,Medium,Phone,2.0,0,57,102,568,10.0,4.0,0.39999999999999886,0.047619047619047616,0.5087695931801154,0.41752272995631123,Tier 3 · Remaining 70%,3,0.5811387152260807,No strong usage signal,Standard support
7944,CUST06674,Loom,Technology,Europe,11-50,Premium,Billing inquiry,Installation support,Open,Medium,Social media,,0,41,86,573,12.4,4.4,1.5999999999999985,0.5,0.5087218069228792,0.4179950407368048,Tier 3 · Remaining 70%,3,0.5811052648460153,No strong usage signal,Standard support
247,CUST04873,Jira,Manufacturing,Europe,51-200,Premium,Technical issue,Account access,Pending Customer Response,Medium,Chat,,0,123,259,1268,16.6,5.2,-1.7000000000000093,-0.21818181818181817,0.5087071944018694,0.41846735151729836,Tier 3 · Remaining 70%,3,0.5810950360813085,Declining sessions,Standard support
6458,CUST00288,Bitbucket,Other,North America,1-10,Premium,Refund request,Refund request,Pending Customer Response,Medium,Email,,1,45,92,587,12.2,4.6,-1.3000000000000018,-0.15789473684210525,0.5086739759148098,0.41893966229779195,Tier 3 · Remaining 70%,3,0.5810717831403668,Declining sessions,Standard support
5668,CUST02735,Confluence,Manufacturing,Europe,51-200,Premium,Billing inquiry,Product compatibility,Closed,High,Social media,4.0,0,31,58,365,10.4,4.2,-0.800000000000001,-0.26666666666666666,0.5086525980798409,0.41929389538316214,Tier 3 · Remaining 70%,3,0.5810568186558885,Declining sessions,Standard support
5564,CUST01987,Trello,Government & Public Sector,Europe,51-200,Premium,Billing inquiry,Cancellation request,Pending Customer Response,Critical,Email,,0,41,80,416,10.2,3.2,-0.4000000000000015,0.06666666666666667,0.5086040121871135,0.42012043924902587,Tier 3 · Remaining 70%,3,0.5810228085309794,Declining sessions,Standard support
5685,CUST06089,Loom,Education,Europe,201-500,Premium,Refund request,Software bug,Closed,High,Chat,4.0,1,30,63,312,11.4,5.0,-0.3000000000000016,-0.07692307692307693,0.5085858867495838,0.42035659463927266,Tier 3 · Remaining 70%,3,0.5810101207247087,Declining sessions,Standard support
4550,CUST06840,Trello,Government & Public Sector,North America,201-500,Premium,Cancellation request,Installation support,Closed,Low,Phone,5.0,1,85,181,1103,13.0,5.0,2.299999999999999,0.28125,0.5085491502247513,0.4215373715905065,Tier 3 · Remaining 70%,3,0.5809844051573259,No strong usage signal,Standard support
3227,CUST00711,Trello,Technology,Australia & New Zealand,1-10,Premium,Product inquiry,Account access,Pending Customer Response,Critical,Phone,,0,67,125,668,12.4,4.4,0.19999999999999746,0.043478260869565216,0.5085332435909679,0.4217735269807533,Tier 3 · Remaining 70%,3,0.5809732705136774,No strong usage signal,Standard support
1916,CUST03460,Jira,Financial Services,Australia & New Zealand,11-50,Premium,Refund request,Network problem,Pending Customer Response,Low,Phone,,1,96,188,1045,10.0,4.4,-1.2000000000000046,-0.13157894736842105,0.508480781330187,0.4223639154563703,Tier 3 · Remaining 70%,3,0.580936546931131,Declining sessions,Standard support
3077,CUST07117,Trello,Retail,North America,51-200,Premium,Cancellation request,Product setup,Open,Low,Social media,,1,32,67,424,11.6,4.2,1.0999999999999988,0.07692307692307693,0.5084755538139009,0.4224819931514937,Tier 3 · Remaining 70%,3,0.5809328876697306,No strong usage signal,Standard support
157,CUST06440,Trello,Financial Services,Australia & New Zealand,1000+,Premium,Product inquiry,Email delivery problem,Open,Low,Social media,,0,56,118,569,10.0,4.4,0.19999999999999588,0.045454545454545456,0.508468882112056,0.42260007084661705,Tier 3 · Remaining 70%,3,0.5809282174784391,No strong usage signal,Standard support
205,CUST02198,Bitbucket,Healthcare,Australia & New Zealand,11-50,Standard,Cancellation request,Software bug,Closed,High,Phone,3.0,1,70,133,781,10.4,2.6,0.799999999999996,0.2916666666666667,0.6154812780150184,0.00035423308537017357,Tier 1 · Top 10%,2,0.5808368946105128,No strong usage signal,Proactive support review
6385,CUST07954,Trello,Technology,Europe,201-500,Premium,Product inquiry,Account access,Closed,High,Chat,3.0,0,17,35,214,9.8,4.4,-0.5,-0.3333333333333333,0.5083363050901479,0.42342661471248083,Tier 3 · Remaining 70%,3,0.5808354135631035,Declining sessions; Low active days; Low session volume,Standard support
7866,CUST07423,Confluence,Technology,Asia-Pacific,1000+,Premium,Technical issue,Loading issue,Open,Medium,Phone,,0,31,56,336,9.4,4.2,0.19999999999999832,0.0,0.5083219573021837,0.42401700318809776,Tier 3 · Remaining 70%,3,0.5808253701115285,No strong usage signal,Standard support
2792,CUST07595,Bitbucket,Government & Public Sector,Europe,1-10,Premium,Billing inquiry,Account access,Open,Medium,Social media,,0,24,47,244,8.6,4.0,0.9999999999999989,1.3333333333333333,0.5083151232636546,0.42413508088322116,Tier 3 · Remaining 70%,3,0.5808205862845581,Low active days; Low session volume; Low product actions,Standard support
786,CUST02666,Trello,Financial Services,Australia & New Zealand,501-1000,Premium,Billing inquiry,Account access,Pending Customer Response,Critical,Chat,,0,52,103,508,12.2,5.4,0.8999999999999961,0.045454545454545456,0.5082691350638554,0.4247254693588381,Tier 3 · Remaining 70%,3,0.5807883945446988,No strong usage signal,Standard support
7227,CUST04680,Bitbucket,Retail,Asia-Pacific,201-500,Premium,Product inquiry,Payment issue,Pending Customer Response,High,Phone,,0,34,70,394,12.0,3.2,1.2999999999999996,0.5,0.5082583484939849,0.4248435470539615,Tier 3 · Remaining 70%,3,0.5807808439457893,No strong usage signal,Standard support
1647,CUST02398,Trello,Education,Other,51-200,Premium,Cancellation request,Network problem,Open,Low,Social media,,1,50,105,493,9.4,3.6,-0.9000000000000014,-0.13636363636363635,0.5082512541960673,0.4249616247490849,Tier 3 · Remaining 70%,3,0.580775877937247,Declining sessions,Standard support
89,CUST01201,Bitbucket,Professional Services,Europe,501-1000,Premium,Billing inquiry,Product setup,Open,Critical,Email,,0,54,103,503,11.4,4.2,-0.30000000000000254,-0.07407407407407407,0.508194365469792,0.4255520132247019,Tier 3 · Remaining 70%,3,0.5807360558288543,Declining sessions,Standard support
8444,CUST01247,Confluence,Education,Australia & New Zealand,51-200,Premium,Product inquiry,Network problem,Pending Customer Response,High,Chat,,0,79,158,749,14.6,3.8,-1.5000000000000022,-0.25,0.5081879764508278,0.4257881686149486,Tier 3 · Remaining 70%,3,0.5807315835155794,Declining sessions,Standard support
8108,CUST06440,Trello,Financial Services,Australia & New Zealand,1000+,Premium,Technical issue,Installation support,Pending Customer Response,High,Chat,,0,56,118,569,10.0,4.4,0.19999999999999588,0.045454545454545456,0.5081855748068453,0.425906246310072,Tier 3 · Remaining 70%,3,0.5807299023647917,No strong usage signal,Standard support
1624,CUST06864,Jira,Government & Public Sector,Australia & New Zealand,11-50,Premium,Cancellation request,Product recommendation,Closed,High,Phone,4.0,1,86,183,988,14.6,4.2,0.7999999999999954,-0.02702702702702703,0.508164943174718,0.4260243240051954,Tier 3 · Remaining 70%,3,0.5807154602223026,No strong usage signal,Standard support
1160,CUST02047,Trello,Healthcare,North America,51-200,Premium,Technical issue,Software bug,Open,Low,Email,,0,47,88,359,10.6,3.6,0.6999999999999981,0.25,0.5081438513071432,0.4262604793954422,Tier 3 · Remaining 70%,3,0.5807006959150003,No strong usage signal,Standard support
721,CUST01408,Trello,Financial Services,Australia & New Zealand,11-50,Premium,Billing inquiry,Installation support,Closed,Critical,Phone,1.0,0,47,92,554,12.2,4.0,-0.10000000000000188,-0.2222222222222222,0.5081180066101487,0.426496634785689,Tier 3 · Remaining 70%,3,0.5806826046271041,Declining sessions,Standard support
605,CUST07964,Loom,Retail,Australia & New Zealand,501-1000,Premium,Product inquiry,Installation support,Closed,Critical,Social media,3.0,0,25,55,359,9.8,4.8,-0.3000000000000015,0.0,0.5081052994926785,0.42685086787105914,Tier 3 · Remaining 70%,3,0.5806737096448749,Declining sessions; Low active days; Low session volume,Standard support
6218,CUST02647,Bitbucket,Technology,Europe,51-200,Premium,Technical issue,Email delivery problem,Open,Low,Phone,,0,95,218,1072,15.0,3.8,0.7999999999999964,0.07317073170731707,0.5080801620185365,0.4274412563466761,Tier 3 · Remaining 70%,3,0.5806561134129755,No strong usage signal,Standard support
2537,CUST07122,Trello,Professional Services,Australia & New Zealand,51-200,Premium,Product inquiry,Data loss,Open,Medium,Phone,,0,47,87,383,9.2,3.2,0.6,0.25,0.5080361501987833,0.42779548943204626,Tier 3 · Remaining 70%,3,0.5806253051391483,No strong usage signal,Standard support
5173,CUST01232,Confluence,Other,Asia-Pacific,51-200,Premium,Cancellation request,Software bug,Pending Customer Response,High,Social media,,1,70,150,803,15.0,4.6,-0.7000000000000038,0.034482758620689655,0.5080294062931069,0.42803164482229306,Tier 3 · Remaining 70%,3,0.5806205844051748,Declining sessions,Standard support
849,CUST07571,Trello,Manufacturing,Australia & New Zealand,501-1000,Premium,Product inquiry,Integration,Pending Customer Response,Medium,Chat,,0,28,57,308,11.0,4.8,-1.8000000000000014,-0.6111111111111112,0.5080171229156651,0.42814972251741645,Tier 3 · Remaining 70%,3,0.5806119860409655,Declining sessions; Low product actions,Standard support
1621,CUST07124,Trello,Technology,North America,11-50,Premium,Product inquiry,Integration,Open,Critical,Phone,,0,41,80,506,9.4,3.6,0.5999999999999976,0.38461538461538464,0.5080127845441968,0.42826780021253985,Tier 3 · Remaining 70%,3,0.5806089491809378,No strong usage signal,Standard support
7747,CUST01373,Loom,Financial Services,Asia-Pacific,51-200,Premium,Billing inquiry,Product recommendation,Pending Customer Response,High,Phone,,0,38,72,440,10.2,4.0,0.09999999999999766,0.0,0.5080020276845653,0.42850395560278665,Tier 3 · Remaining 70%,3,0.5806014193791956,No strong usage signal,Standard support
141,CUST03209,Confluence,Technology,Asia-Pacific,11-50,Premium,Cancellation request,Product setup,Closed,Critical,Email,1.0,1,22,39,261,11.2,4.0,0.39999999999999974,0.5,0.5078903621589571,0.42980281024914396,Tier 3 · Remaining 70%,3,0.5805232535112699,Low active days; Low session volume; Low product actions,Standard support
6309,CUST07899,Loom,Professional Services,Europe,51-200,Premium,Cancellation request,Product compatibility,Open,Critical,Social media,,1,33,65,337,9.8,3.6,0.4999999999999988,0.0,0.5077822221646822,0.4307474318101311,Tier 3 · Remaining 70%,3,0.5804475555152775,No strong usage signal,Standard support
3616,CUST02755,Loom,Professional Services,North America,11-50,Premium,Technical issue,Cancellation request,Open,Medium,Phone,,0,75,150,884,11.6,4.2,1.9999999999999967,0.2962962962962963,0.5077278484506146,0.431337820285748,Tier 3 · Remaining 70%,3,0.5804094939154302,No strong usage signal,Standard support
2877,CUST07651,Loom,Retail,Europe,51-200,Premium,Refund request,Data loss,Pending Customer Response,Medium,Social media,,1,30,59,357,10.2,4.4,1.3999999999999995,0.2,0.5077263910122966,0.4314558979808714,Tier 3 · Remaining 70%,3,0.5804084737086075,No strong usage signal,Standard support
3794,CUST05143,Bitbucket,Government & Public Sector,Europe,201-500,Premium,Cancellation request,Data loss,Open,High,Email,,1,53,109,582,13.6,4.0,1.0999999999999992,0.21739130434782608,0.5076336910665855,0.43228244184673514,Tier 3 · Remaining 70%,3,0.5803435837466098,No strong usage signal,Standard support
1626,CUST05074,Trello,Technology,Europe,51-200,Premium,Product inquiry,Loading issue,Pending Customer Response,Medium,Chat,,0,66,125,729,15.2,4.2,-2.000000000000002,-0.2413793103448276,0.5076070521490789,0.43263667493210534,Tier 3 · Remaining 70%,3,0.5803249365043552,Declining sessions,Standard support
6499,CUST04212,Trello,Technology,Asia-Pacific,51-200,Premium,Refund request,Device compatibility issue,Closed,Medium,Email,3.0,1,52,103,647,11.8,4.2,1.4999999999999987,0.3157894736842105,0.5075238709061372,0.43310898571259887,Tier 3 · Remaining 70%,3,0.5802667096342959,No strong usage signal,Standard support
922,CUST03058,Jira,Healthcare,Europe,11-50,Premium,Technical issue,Product setup,Pending Customer Response,Low,Email,,0,45,82,400,11.4,4.2,1.3999999999999986,0.5333333333333333,0.5074565264204952,0.434053607273586,Tier 3 · Remaining 70%,3,0.5802195684943465,No strong usage signal,Standard support
6354,CUST02132,Jira,Other,Europe,201-500,Premium,Billing inquiry,Refund request,Pending Customer Response,Medium,Email,,0,52,96,590,9.6,4.6,1.2999999999999992,0.15789473684210525,0.5074499953290432,0.4341716849687094,Tier 3 · Remaining 70%,3,0.5802149967303303,No strong usage signal,Standard support
5364,CUST02373,Loom,Technology,Asia-Pacific,1000+,Premium,Cancellation request,Network problem,Closed,Critical,Chat,2.0,1,56,103,646,11.2,4.4,-0.6000000000000012,-0.13636363636363635,0.507411180162336,0.4344078403589562,Tier 3 · Remaining 70%,3,0.5801878261136352,Declining sessions,Standard support
7657,CUST07405,Trello,Media & Communications,Europe,51-200,Premium,Refund request,Cancellation request,Open,Medium,Chat,,1,51,95,650,12.8,3.4,-0.3000000000000023,0.0,0.5073931695475371,0.4347620734443264,Tier 3 · Remaining 70%,3,0.5801752186832759,Declining sessions,Standard support
5800,CUST06567,Loom,Healthcare,North America,201-500,Premium,Cancellation request,Product setup,Pending Customer Response,High,Chat,,1,17,36,203,8.0,3.6,-0.8000000000000004,-0.75,0.5073687663084439,0.4349982288345732,Tier 3 · Remaining 70%,3,0.5801581364159106,Declining sessions; Low active days; Low session volume,Standard support
